Date,Section,Title,Sentiment Score,Sentiment Interpretation,Web url
15/10/2024,Business,BMW chief says EU combustion engine ban will shrink car industry,-0.9448,Negative,https://www.theguardian.com/business/2024/oct/15/bmw-chief-eu-combustion-engine-ban-car-industry
15/10/2024,Business,Fenwick department store chain reports seventh year of losses,-0.8271,Negative,https://www.theguardian.com/business/2024/oct/15/fenwick-department-store-chain-losses-bond-street-newcastle
15/10/2024,Business,‘The UK is at the back of the race of turtles’: Sanofi’s boss on the need to develop new medicines,0.9925,Positive,https://www.theguardian.com/business/2024/oct/15/the-uk-is-at-the-back-of-the-race-of-turtles-sanofis-boss-on-the-need-to-develop-new-medicines
15/10/2024,Business,‘Barberry and saffron’: bakery startup bringing a taste of Iran to Brooklyn,0.9969,Positive,https://www.theguardian.com/food/2024/oct/15/iranian-bakery-brooklyn-bibi-hbk
15/10/2024,Business,Oil price slides amid China slowdown and easing Middle East fears,-0.9217,Negative,https://www.theguardian.com/business/2024/oct/15/oil-price-falls-china-middle-east-brent-crude-opec
15/10/2024,Business,Bellway hails planning changes as councils get £68m for brownfield homes,0.993,Positive,https://www.theguardian.com/business/2024/oct/15/bellway-planning-councils-brownfield-homes-profits
15/10/2024,Business,"Pay growth in Great Britain falls below 5%, making interest rate cut more likely",0.9852,Positive,https://www.theguardian.com/business/2024/oct/15/uk-pay-growth-falls-interest-rate-cut-unemployment-rate
15/10/2024,Business,Cooling labour market adds to Reeves’s tax-raising dilemma,0.9698,Positive,https://www.theguardian.com/business/2024/oct/15/rachel-reeves-tax-labour-market-employer-national-insurance-contributions
25/10/2024,Business,Seventy-five infected as cases rise in US E coli outbreak linked to McDonald’s,-0.992,Negative,https://www.theguardian.com/business/2024/oct/25/mcdonalds-e-coli-outbreak
25/10/2024,Business,Victims of Brazil’s worst environmental disaster to pursue claim in UK despite $31bn settlement,-0.9971,Negative,https://www.theguardian.com/business/2024/oct/25/victims-of-brazils-worst-environmental-disaster-to-pursue-claim-in-uk-despite-settlement
25/10/2024,Business,Rachel Reeves basks in IMF backing for UK budget rules overhaul,0.9944,Positive,https://www.theguardian.com/business/2024/oct/25/rachel-reeves-basks-in-imf-backing-for-uk-budget-rules-overhaul
25/10/2024,Business,"Cheesemakers in shock as £300,000 of produce stolen in sophisticated scam",0.9923,Positive,https://www.theguardian.com/business/2024/oct/25/cheesemakers-in-shock-as-300000-of-produce-stolen-in-sophisticated-scam
25/10/2024,Business,"Brexit has put £370m a year on price of power from EU since 2021, experts say",0.9924,Positive,https://www.theguardian.com/business/2024/oct/25/brexit-has-put-370m-a-year-on-price-of-power-from-eu-since-2021-experts-say
25/10/2024,Business,Struggling Thames Water pushes for £3bn lifeline with cash due to run out in December,0.9923,Positive,https://www.theguardian.com/business/2024/oct/25/struggling-thames-water-pushes-for-lifeline
25/10/2024,Business,Consumers win UK car finance case that could lead to billions in compensation,0.7504,Positive,https://www.theguardian.com/business/2024/oct/25/consumers-win-uk-car-finance-case-could-billions-compensation
25/10/2024,Business,Founder of easyJet takes punt on gambling with launch of EasyBet,0.9846,Positive,https://www.theguardian.com/business/2024/oct/25/easygroup-partners-with-offshore-firm-in-punt-on-online-sports-betting
25/10/2024,Business,Labour to announce plans for five new UK freeports in budget,0.996,Positive,https://www.theguardian.com/business/2024/oct/25/new-uk-freeports-budget-labour-starmer
25/10/2024,Business,NatWest urges Reeves to ‘get balance right’ when changing debt rules,0.9734,Positive,https://www.theguardian.com/business/2024/oct/25/natwest-urges-reeves-to-get-balance-right-when-changing-debt-rules
25/10/2024,Business,Boohoo rejects criticism from Frasers Group as ‘inaccurate and unfair’,-0.6798,Negative,https://www.theguardian.com/business/2024/oct/25/boohoo-rejects-criticism-from-frasers-group-as-inaccurate-and-unfair
19/10/2024,Business,Ministers explore plan to hand Post Office to subpostmasters,0.5187,Positive,https://www.theguardian.com/business/2024/oct/19/ministers-explore-plan-to-hand-post-office-to-subpostmasters
19/10/2024,Business,Boeing strike may end if workers agree to 35% pay raise in upcoming vote,0.9628,Positive,https://www.theguardian.com/business/2024/oct/19/boeing-strike-vote-pay-raise
19/10/2024,Business,"If you let Google have your data, why not the NHS? | Phillip Inman",0.9929,Positive,https://www.theguardian.com/business/2024/oct/19/if-you-let-google-have-your-data-why-not-the-nhs
19/10/2024,Business,‘They’re killing us’: Aberdeen braces for end to North Sea oil as clean energy plan takes shape,0.9968,Positive,https://www.theguardian.com/business/2024/oct/19/theyre-killing-us-aberdeen-braces-for-end-to-north-sea-oil-as-clean-energy-plan-takes-shape
19/10/2024,Business,‘They’ve taken the heart out of Bolton’: the demise of the UK shopping centre,0.989,Positive,https://www.theguardian.com/business/2024/oct/19/demise-uk-shopping-centre-bolton-crompton-place
19/10/2024,Business,"Quarter of UK summit investment came before Labour win, analysis suggests",0.9905,Positive,https://www.theguardian.com/business/2024/oct/19/uk-international-investment-summit-labour-government
07/10/2024,Business,Winter blackouts risk in Great Britain ‘lowest in four years’ despite end of coal,0.9841,Positive,https://www.theguardian.com/business/2024/oct/08/winter-blackouts-risk-great-britain-energy-neso
07/10/2024,Business,BP ‘abandoning plan to cut oil output’ angers green groups,0.8985,Positive,https://www.theguardian.com/business/2024/oct/07/bp-abandoning-plan-to-cut-oil-output-angers-green-groups
07/10/2024,Business,"Warren and Dean demand Coke, Pepsi and General Mills stop ‘shrinkflation’",0.6513,Positive,https://www.theguardian.com/business/2024/oct/07/elizabeth-warren-madeleine-dean-shrinkflation-coke-pepsi-general-mills
07/10/2024,Business,"TGI Fridays secures rescue deal but more than 1,000 UK jobs lost",0.9188,Positive,https://www.theguardian.com/business/2024/oct/07/tgi-fridays-secures-rescue-deal-but-more-than-1000-uk-jobs-lost
07/10/2024,Business,John Lewis Partnership axes chief executive role under new chair,0.7461,Positive,https://www.theguardian.com/business/2024/oct/07/john-lewis-partnership-chief-executive-nish-kankiwala-john-tarry
07/10/2024,Business,Southern Water seeks to borrow up to £4bn from investors,0.8658,Positive,https://www.theguardian.com/business/2024/oct/07/southern-water-borrow-utility-companies-thames
07/10/2024,Business,"UK’s £22bn carbon capture pledge follows surge in lobbying by fossil fuel industry, records show",0.9879,Positive,https://www.theguardian.com/business/2024/oct/07/uks-22bn-carbon-capture-pledge-follows-surge-in-lobbying-by-fossil-fuel-industry-records-show
07/10/2024,Business,Charging customers for energy based on location ‘could harm UK industry’,0.9976,Positive,https://www.theguardian.com/business/2024/oct/07/zonal-energy-pricing-plan-uk-industry-trade-groups-ed-miliband
07/10/2024,Business,‘I’ve fallen out with people’: the bruising debate over UK zonal energy pricing,0.9983,Positive,https://www.theguardian.com/money/2024/oct/07/ive-fallen-out-with-people-the-bruising-debate-over-uk-zonal-energy-pricing
07/10/2024,Business,Qantas apologises after R-rated movie played to passengers on Sydney to Tokyo flight,0.9524,Positive,https://www.theguardian.com/business/2024/oct/07/qantas-r-rated-movie-flight-daddio-apology
07/10/2024,Business,UK steel industry calls for protectionist measures over glut driven by China,-0.5647,Negative,https://www.theguardian.com/business/2024/oct/07/uk-steel-industry-calls-for-protectionist-measures-over-glut-driven-by-china
06/10/2024,Business,More than 70 retailers urge Reeves to make 20% cut to business rates,0.9688,Positive,https://www.theguardian.com/business/2024/oct/07/more-than-70-retailers-urge-reeves-to-make-cut-to-business-rates
06/10/2024,Business,"TGI Fridays ‘close to rescue deal’ that could save more than 2,000 UK jobs",0.984,Positive,https://www.theguardian.com/business/2024/oct/06/tgi-fridays-close-to-rescue-deal-that-could-save-more-than-2000-uk-jobs
06/10/2024,Business,Wine sellers warn of price rises as new tax regime looms,0.9137,Positive,https://www.theguardian.com/business/2024/oct/06/wine-sellers-campaign-against-looming-alcohol-duty-plan
06/10/2024,Business,UK charities fear first-class stamp price rise will mean fewer Christmas cards sent,0.9705,Positive,https://www.theguardian.com/business/2024/oct/06/charities-fear-first-class-stamp-price-rise-will-mean-fewer-christmas-cards-sent-royal-mail
06/10/2024,Business,‘It’s decimated’: Rayner faces a battle to boost Britain’s social housing ,0.9983,Positive,https://www.theguardian.com/business/2024/oct/06/its-decimated-rayner-faces-a-battle-to-boost-britains-social-housing
06/10/2024,Business,Labour must ensure benefits of future growth are shared equally across Britain | Larry Elliott,0.9928,Positive,https://www.theguardian.com/business/2024/oct/06/labour-must-ensure-benefits-of-future-growth-are-shared-equally-across-britain
23/10/2024,Business,Reeves to announce major change to fiscal rules releasing £50bn for spending,0.9809,Positive,https://www.theguardian.com/business/2024/oct/23/reeves-to-announce-major-change-to-fiscal-rules-releasing-50bn-for-spending
23/10/2024,Business,The new Starbucks boss is serving up froth and platitudes,0.9517,Positive,https://www.theguardian.com/business/nils-pratley-on-finance/2024/oct/23/the-new-starbucks-boss-is-serving-up-froth-and-platitudes
23/10/2024,Business,Frasers Group criticises management of Mulberry after ditching takeover plans,-0.8062,Negative,https://www.theguardian.com/business/2024/oct/23/frasers-group-criticises-management-of-mulberry-ditch-takeover-plans
23/10/2024,Business,Sausage rolls meet £425 Cristal at Greggs champagne bar in Newcastle,0.9966,Positive,https://www.theguardian.com/business/2024/oct/23/sausage-rolls-cristal-greggs-champagne-bar-newcastle-fenwick
23/10/2024,Business,Australia’s unemployment figures are a reason for joy – even if it means waiting for the next interest rate cut | Grogonomics,-0.9862,Negative,https://www.theguardian.com/business/grogonomics/2024/oct/24/australia-unemployment-rate-september-jobless-figures
23/10/2024,Business,Lloyds backs Reeves budget plans despite mooted tax increases,0.9965,Positive,https://www.theguardian.com/business/2024/oct/23/lloyds-backs-reeves-budget-plans-despite-mooted-tax-increases
23/10/2024,Business,Boeing CEO promises ‘fundamental’ culture shift as strike vote begins,0.9945,Positive,https://www.theguardian.com/business/2024/oct/23/boeing-earnings-ceo-plan
23/10/2024,Business,UK watchdog formally investigates Carlsberg’s £3.3bn takeover of Britvic,0.9904,Positive,https://www.theguardian.com/business/2024/oct/23/carlsberg-britvic-takeover-uk-watchdog-cma-investigates
23/10/2024,Business,New Starbucks boss to shake up ‘overly complex’ menu to win back customers,0.7675,Positive,https://www.theguardian.com/business/2024/oct/23/starbucks-brian-niccol-menu-coffee
23/10/2024,Business,Sellafield cleanup cost rises to £136bn amid tensions with Treasury,0.898,Positive,https://www.theguardian.com/business/2024/oct/23/sellafield-cleanup-cost-136bn-national-audit-office
23/10/2024,Business,Woolworths and Coles blame suppliers and ‘outbreak of high inflation’ in fake discounts case,0.9672,Positive,https://www.theguardian.com/business/2024/oct/23/woolworths-coles-federal-court-trial-supplier-price-increases
02/10/2024,Business,Global supply chains are under pressure again. Will inflation start rising?,-0.9986,Negative,https://www.theguardian.com/business/2024/oct/02/global-supply-chains-are-under-pressure-again-will-inflation-start-rising
02/10/2024,Business,Starling Bank is simply not fit to float | Nils Pratley,-0.9817,Negative,https://www.theguardian.com/business/nils-pratley-on-finance/2024/oct/02/starling-bank-simply-not-fit-to-float
02/10/2024,Business,"Sellafield ordered to pay nearly £400,000 over cybersecurity failings",-0.9358,Negative,https://www.theguardian.com/business/2024/oct/02/sellafield-ordered-to-pay-nearly-400000-over-cybersecurity-failings
02/10/2024,Business,Plibersek’s coalmine decision is double trouble for climate and housing | Grogonomics,0.9888,Positive,https://www.theguardian.com/business/grogonomics/2024/oct/03/tanya-plibersek-coalmine-decision-climate-housing-emissions
02/10/2024,Business,Starling Bank fined £29m for ‘shockingly lax’ financial crime controls,-0.996,Negative,https://www.theguardian.com/business/2024/oct/02/starling-bank-fined-29m-for-shockingly-lax-financial-controls
02/10/2024,Business,JD Sports’ UK business hit by bad weather and Red Sea disruption,0.9331,Positive,https://www.theguardian.com/business/2024/oct/02/jd-sports-uk-business-bad-weather-red-sea-disruption
02/10/2024,Business,Overcrowding at London’s Euston station ‘puts passengers in danger’,-0.9348,Negative,https://www.theguardian.com/business/2024/oct/02/overcrowding-at-london-euston-station-puts-passengers-in-danger
02/10/2024,Business,Veteran Harrods executive drops plan to head Fenwick amid Al Fayed controversy,-0.9595,Negative,https://www.theguardian.com/business/2024/oct/02/veteran-harrods-executive-drops-plan-to-head-fenwick-amid-al-fayed-controversy
01/10/2024,Business,Nike postpones investor meeting after hiring new boss amid falling sales,0.9871,Positive,https://www.theguardian.com/business/2024/oct/01/nike-financial-guidance-ceo-change-falling-sales
01/10/2024,Business,Financial markets could still avoid panic amid oil price risk in Middle East crisis,-0.9635,Negative,https://www.theguardian.com/business/2024/oct/01/financial-markets-oil-price-risk-middle-east-crisis
01/10/2024,Business,"Private equity firms ploughing billions into fossil fuels, analysis reveals",0.9493,Positive,https://www.theguardian.com/business/2024/oct/01/private-equity-firms-us-pensions-fossil-fuel-projects
01/10/2024,Business,‘Huge losses’: Sweden fears for future of batterymaker Northvolt,-0.2464,Negative,https://www.theguardian.com/business/2024/oct/01/sweden-fears-for-future-of-batterymaker-northvolt
01/10/2024,Business,Garden centre chain Dobbies to shut 17 stores as part of restructuring plan ,0.9403,Positive,https://www.theguardian.com/business/2024/oct/01/garden-centre-chain-dobbies-shut-stores-restructuring-plan
01/10/2024,Business,Greggs says it has no plans for more price rises as sales slow,0.526,Positive,https://www.theguardian.com/business/2024/oct/01/greggs-price-rises-sales-shares
01/10/2024,Business,Calls for failing English water firms to be taken over using special administration,-0.8721,Negative,https://www.theguardian.com/business/2024/oct/01/calls-failing-english-water-firms-taken-over-special-administration
01/10/2024,Business,Mulberry rejects £83m takeover bid from Mike Ashley’s Frasers Group,0.8689,Positive,https://www.theguardian.com/business/2024/oct/01/mulberry-rejects-takeover-bid-mike-ashley-frasers-group
01/10/2024,Business,The man in charge of Labour’s green energy dream: ‘It’s at the limit of what’s achievable’,0.9991,Positive,https://www.theguardian.com/business/2024/oct/01/the-man-in-charge-of-labours-green-energy-dream-its-at-the-limit-of-whats-achievable
01/10/2024,Business,UK unions fear not all staff will get fair share as tip-sharing law comes into force,0.9436,Positive,https://www.theguardian.com/business/2024/oct/01/uk-unions-fear-not-all-staff-fair-share-tip-sharing-law
28/10/2024,Business,"Cheese firm hails ‘overwhelming’ response after £300,000 theft",0.9768,Positive,https://www.theguardian.com/business/2024/oct/28/cheese-firm-neals-yard-dairy-overwhelming-response-cheddar-300000-theft
28/10/2024,Business,Boeing to raise up to $19bn amid costly strike and safety crisis,-0.9828,Negative,https://www.theguardian.com/business/2024/oct/28/boeing-raise-strike-safety-crisis-sell-shares
28/10/2024,Business,Good Energy receives takeover approach from UAE-linked firm,0.9915,Positive,https://www.theguardian.com/business/2024/oct/28/good-energy-takeover-approach-renewable-energy-esyasoft
28/10/2024,Business,Lloyds ‘assessing’ impact of landmark court ruling on car loans,0.9528,Positive,https://www.theguardian.com/business/2024/oct/28/lloyds-court-ruling-black-horse-compensation
28/10/2024,Business,"Volkswagen to shut three factories, axe jobs and cut pay by 10%, says union",-0.8534,Negative,https://www.theguardian.com/business/2024/oct/28/volkswagen-shut-three-factories-cut-thousands-jobs-union
28/10/2024,Business,"Wise boss fined £350,000 for not telling FCA he had failed to pay tax",0.9844,Positive,https://www.theguardian.com/business/2024/oct/28/wise-ceo-fca-tax-payments-kristo-kaarmann
28/10/2024,Business,Reeves’s radical change to fiscal rules could go further – New Zealand shows how,0.9911,Positive,https://www.theguardian.com/business/2024/oct/28/reevess-radical-change-to-fiscal-rules-could-go-further-new-zealand-shows-how
28/10/2024,Business,Cushy Qantas perks in Chairman’s Lounge book shine spotlight on travel habits of Albanese and others,0.9975,Positive,https://www.theguardian.com/business/2024/oct/28/anthony-albanese-qantas-flight-upgrades-claims-chairmans-lounge
28/10/2024,Business,Reeves urged not to cut Sellafield funds amid concern at rise in ‘near misses’,0.9337,Positive,https://www.theguardian.com/business/2024/oct/28/sellafield-work-accidents-reeves-budget
28/10/2024,Business,"Creaking public services are costing companies in absent staff, employers tell TUC",0.872,Positive,https://www.theguardian.com/business/2024/oct/28/creaking-public-services-are-costing-companies-in-absent-staff-employers-tell-tuc
28/10/2024,Business,Pubs and restaurants warn of closures if taxes rise and business rates relief ends,0.9681,Positive,https://www.theguardian.com/business/2024/oct/28/pubs-and-restaurants-warn-of-closures-if-taxes-rise-and-business-rates-relief-ends
28/10/2024,Business,"Force food firms to disclose products’ health ratings, industry boss urges",0.9935,Positive,https://www.theguardian.com/business/2024/oct/28/food-firms-health-ratings-obesity-stefan-descheemaeker
28/10/2024,Business,London’s Aim shrinks to smallest since 2001 amid fears of tax relief changes,0.989,Positive,https://www.theguardian.com/business/2024/oct/28/london-aim-delistings-budget-inheritance-tax-relief
11/10/2024,Business,Tesla’s value drops $60bn after investors fail to hail self-driving ‘Cybercab’,0.2878,Positive,https://www.theguardian.com/business/2024/oct/11/teslas-value-drops-60bn-after-self-driving-cybercab-fails-to-excite-investors
11/10/2024,Business,"Boeing to cut 17,000 jobs amid worker strike and crisis over plane safety",-0.875,Negative,https://www.theguardian.com/business/2024/oct/11/boeing-job-cuts-worker-strike-plane-safety
11/10/2024,Business,P&O Ferries’ owner pulls news of £1bn port investment after ministers criticise firm,0.9473,Positive,https://www.theguardian.com/business/2024/oct/11/p0-ferries-owner-pulls-news-of-1bn-port-investment-after-ministers-criticise-firm
11/10/2024,Business,"US oversight of Boeing airplane production inadequate, watchdog says",0.8975,Positive,https://www.theguardian.com/business/2024/oct/11/boeing-airline-faa-report
11/10/2024,Business,Ratan Tata obituary,0.9967,Positive,https://www.theguardian.com/business/2024/oct/11/ratan-tata-obituary
11/10/2024,Business,Independent gyms jump into gaps in UK high street amid shift to local living,0.9954,Positive,https://www.theguardian.com/business/2024/oct/11/independent-gyms-jump-into-gaps-in-uk-high-street-amid-shift-to-local-living
11/10/2024,Business," ‘Clearly unintimidating, obviously gay’: the queer tattoo artists imagining a more welcoming space",0.998,Positive,https://www.theguardian.com/business/2024/oct/11/lgbt-tattoo-baltimore-fruit-camp
11/10/2024,Business,Rachel Reeves spends first 100 days in power trying to ride two horses,0.983,Positive,https://www.theguardian.com/business/2024/oct/11/rachel-reeves-first-100-days-public-finances-growth-analysis
11/10/2024,Business,"Politicians’ proposals would only minimally lower US drug prices, says report",0.9108,Positive,https://www.theguardian.com/business/2024/oct/11/us-drug-prices-policy
11/10/2024,Business,Mike Ashley’s Frasers Group takes £10m stake in online retailer THG,0.9951,Positive,https://www.theguardian.com/business/2024/oct/11/mike-ashley-frasers-group-takes-stake-in-online-retailer-thg
11/10/2024,Business,UK economy returns to growth in boost to Rachel Reeves before budget,0.9924,Positive,https://www.theguardian.com/business/2024/oct/11/uk-economy-returns-to-growth-in-boost-to-rachel-reeves-before-budget
11/10/2024,Business,Not all credit goes to Ratan Tata – but he did shape investment in UK steel and JLR | Nils Pratley,0.9566,Positive,https://www.theguardian.com/business/nils-pratley-on-finance/2024/oct/11/not-all-the-credit-goes-to-ratan-tata-but-he-did-shape-investment-in-uk-steel-and-jlr
30/10/2024,Business,Lloyds suspends commission payments after ‘seismic’ ruling on UK car finance,-0.6384,Negative,https://www.theguardian.com/business/2024/oct/30/lloyds-suspends-commission-payments-after-seismic-ruling-on-uk-car-finance
30/10/2024,Business,Labor’s actions to lower inflation have worked – so why is the RBA unlikely to cut interest rates next week? | Grogonomics,0.9964,Positive,https://www.theguardian.com/business/grogonomics/2024/oct/31/labor-inflation-energy-rebates-rba-interest-rates-cuts
30/10/2024,Business,US economy continues to grow at robust rate days before presidential election,0.7269,Positive,https://www.theguardian.com/business/2024/oct/30/us-inflation-gdp
30/10/2024,Business,Nuclear submarine shipyard fire at Barrow-in-Furness leaves two in hospital,-0.9884,Negative,https://www.theguardian.com/business/2024/oct/30/nuclear-submarine-shipyard-fire-at-barrow-in-furness-leaves-two-in-hospital
30/10/2024,Business,Volkswagen hit by 60% fall in profits as sales in China slump,0.9801,Positive,https://www.theguardian.com/business/2024/oct/30/volkswagen-hit-by-fall-in-profits-sales-in-china-slump
30/10/2024,Business,Mining firm BHP says it has ‘moved on’ from failed Anglo American bid,0.9179,Positive,https://www.theguardian.com/business/2024/oct/30/mining-firm-bhp-says-it-has-moved-on-from-failed-anglo-american-bid
30/10/2024,Business,Woolworths profits hit as cost-of-living squeeze pushes Australians to cheaper products,-0.8998,Negative,https://www.theguardian.com/business/2024/oct/30/woolworths-profits-financial-results-october
30/10/2024,Business,"Australia’s annual inflation sinks to 2.8%, the lowest rate in more than three years, increasing chance of rate relief",0.5439,Positive,https://www.theguardian.com/business/2024/oct/30/australia-annual-inflation-rate-september-quarter-cpi-interest-rates
16/10/2024,Business,"Great British Energy can become a major power generator, says its chair",0.9973,Positive,https://www.theguardian.com/business/2024/oct/16/gb-energy-can-become-a-major-power-generator-says-its-chief-executive
16/10/2024,Business,BrewDog reveals losses doubled to £59m in final year under co-founder,0.9925,Positive,https://www.theguardian.com/business/2024/oct/16/brewdog-losses-double-to-59m-final-year-co-founder-james-watt-budget
16/10/2024,Business,Louis Vuitton owner LVMH reports surprise sales drop amid China slowdown,0.4275,Positive,https://www.theguardian.com/business/2024/oct/16/louis-vuitton-owner-lvmh-surprise-sales-drop-china-slowdown
16/10/2024,Business,Here’s a way to fix Australia’s skills shortage – and raise wages at the same time | Greg Jericho,-0.8981,Negative,https://www.theguardian.com/business/grogonomics/2024/oct/17/australia-economy-cost-of-living-wages-growth-unemployment-stats
16/10/2024,Business,Ryanair boss and IATA’s Willie Walsh sound alarm over Boeing delays,-0.9473,Negative,https://www.theguardian.com/business/2024/oct/16/ryanair-cuts-traffic-estimates-for-2025-as-aircraft-deliveries-delayed
16/10/2024,Business,UK landlords rush to sell amid fears of capital gains tax rise in budget,-0.0231,Neutral,https://www.theguardian.com/business/2024/oct/16/uk-landlords-rush-to-sell-ahead-of-budgets-possible-capital-gains-tax-rise
16/10/2024,Business,Greggs to open champagne bar ‘inspired by 1920s Paris wine bars’,0.9968,Positive,https://www.theguardian.com/business/2024/oct/16/greggs-to-open-champagne-bar-inspired-by-1920s-paris-wine-bars
16/10/2024,Business,USPS accused of retaliation and harassment after employee raised racism allegations,-0.9994,Negative,https://www.theguardian.com/business/2024/oct/16/usps-employee-racism-retaliation-harrassment
16/10/2024,Business,Premier Inn owner Whitbread ramps up cost-cutting plans as tax rise looms,0.6952,Positive,https://www.theguardian.com/business/2024/oct/16/premier-inn-owner-whitbread-ramps-up-cost-cutting-plans-as-tax-rise-looms
16/10/2024,Business,UK inflation falls below 2% for first time since 2021 in boost to Rachel Reeves,0.9864,Positive,https://www.theguardian.com/business/2024/oct/16/uk-inflation-bank-of-england-interest-rates
16/10/2024,Business,UK inflation surprise opens up wriggle room for lower rates and less painful budget,0.886,Positive,https://www.theguardian.com/business/2024/oct/16/sharp-inflation-drop-gives-green-light-to-more-aggressive-bank-of-england-rate-cuts
16/10/2024,Business,Chancellor summons City bosses to No 11 for infrastructure taskforce relaunch,0.9761,Positive,https://www.theguardian.com/business/2024/oct/16/rachel-reeves-city-infrastructure-taskforce
16/10/2024,Business,"Water industry ownership should be decided by citizens’ assembly, new bill says",0.9794,Positive,https://www.theguardian.com/business/2024/oct/16/water-industry-public-ownership-citizens-assembly-labour-bill
16/10/2024,Business,Inflation expectations can be self-fulfilling. Here’s why that matters for Australia,0.3886,Positive,https://www.theguardian.com/business/2024/oct/16/australia-inflation-expectations-interest-rates-economy-rba
21/10/2024,Business,UK watchdog interviews 20 social media ‘finfluencers’ under caution,0.9186,Positive,https://www.theguardian.com/business/2024/oct/22/uk-watchdog-interviews-20-social-media-finfluencers-under-caution
21/10/2024,Business,Lord Leitch obituary,0.9962,Positive,https://www.theguardian.com/business/2024/oct/21/lord-leitch-obituary
21/10/2024,Business,Disney says it will name CEO Bob Iger’s second successor in 2026,0.992,Positive,https://www.theguardian.com/business/2024/oct/21/disney-ceo-replace-bob-iger
21/10/2024,Business,"UK interest rates to fall to 2.75% by next autumn, Goldman Sachs predicts",0.7964,Positive,https://www.theguardian.com/business/2024/oct/21/uk-interest-rates-fall-next-autumn-goldman-sachs-predicts
21/10/2024,Business,"More than 20 foods recalled over peanut fears, says UK watchdog",0.2617,Positive,https://www.theguardian.com/business/2024/oct/21/20-foods-recalled-peanut-fears-uk-watchdog-domino-bbq-meat
21/10/2024,Business,WH Smith to stock vinyl albums for first time since 1990s,0.9561,Positive,https://www.theguardian.com/business/2024/oct/21/wh-smith-to-stock-vinyl-albums-for-first-time-since-1990s
21/10/2024,Business,VW fined £5.4m for mistreating vulnerable UK car finance customers,-0.9961,Negative,https://www.theguardian.com/business/2024/oct/21/vw-volkswagen-compensation-fine-lender-fca-customers
21/10/2024,Business,France warns US buyer of Sanofi division of penalties for shifting production abroad,0.9792,Positive,https://www.theguardian.com/business/2024/oct/21/france-to-take-stake-in-sanofi-unit-to-quell-backlash-over-sale-to-us-firm
21/10/2024,Business,"Serial returners send back £6.6bn of online purchases a year in UK, report finds",-0.9688,Negative,https://www.theguardian.com/business/2024/oct/21/serial-returners-send-back-66bn-of-online-purchases-a-year-in-uk-report-finds
21/10/2024,Business,"Qantas ordered to pay $170,000 to three workers illegally sacked at start of pandemic",-0.837,Negative,https://www.theguardian.com/business/2024/oct/21/qantas-baggage-handlers-illegally-sacked-payout-federal-court
12/10/2024,Business,Starmer steps into cabinet row over P&O to rescue global summit in London,-0.9451,Negative,https://www.theguardian.com/business/2024/oct/12/starmer-louise-haigh-p-and-o-rescue-global-summit-london
12/10/2024,Business,P&O owner to attend UK investment summit despite minister’s criticism,0.6053,Positive,https://www.theguardian.com/business/2024/oct/12/keir-starmer-rebukes-transport-secretary-po-ferries-rogue-operator
12/10/2024,Business,Calls for investigation of Uber Eats and Deliveroo after raid on Bristol caravan camp ,0.8205,Positive,https://www.theguardian.com/business/2024/oct/12/calls-for-investigation-of-uber-eats-and-deliveroo-after-raid-on-bristol-caravan-camp
12/10/2024,Business,Private equity barons lean on Rachel Reeves to water down proposals for higher taxes,0.9994,Positive,https://www.theguardian.com/business/2024/oct/12/private-equity-barons-lean-on-rachel-reeves-to-water-down-proposals-for-higher-taxes
12/10/2024,Business,England’s hair salons face recruitment crisis as gen Z shuns profession,0.994,Positive,https://www.theguardian.com/business/2024/oct/12/england-hairdressers-salons-recruitment-crisis-gen-z-shuns-profession
14/10/2024,Business,Elton John and Michelin meals: Labour pulls out all the stops to woo investors,0.9971,Positive,https://www.theguardian.com/business/2024/oct/14/elton-john-michelin-meals-labour-pulls-out-stops-woo-investors
14/10/2024,Business,UK’s new industrial strategy shows welcome signs of pragmatism. But the watchdog must have teeth | Nils Pratley,0.9941,Positive,https://www.theguardian.com/business/nils-pratley-on-finance/2024/oct/14/uks-industrial-strategy-rachel-reeves
14/10/2024,Business,"Euston, we have a problem. But HS2 can solve it | Letters",0.9985,Positive,https://www.theguardian.com/business/2024/oct/14/euston-we-have-a-problem-but-hs2-can-solve-it
14/10/2024,Business,Vauxhall owner to make decision on future of UK plants ‘in next few weeks’,-0.9858,Negative,https://www.theguardian.com/business/2024/oct/14/vw-peugeot-electric-vehicles-stellantis-paris-motor-show
14/10/2024,Business,Rolling stock firm’s £80m dividend payout fuels calls for UK rail nationalisation,0.9271,Positive,https://www.theguardian.com/business/2024/oct/14/porterbrook-rolling-stock-firm-dividend-uk-rail-nationalisation-calls
14/10/2024,Business,"Delta ex-flight attendant files lawsuit alleging retaliation, sexual harassment",-0.9925,Negative,https://www.theguardian.com/business/2024/oct/14/delta-flight-attendant-lawsuit
14/10/2024,Business,Water firm blocks drinks-makers in Suffolk from expanding supply,0.9919,Positive,https://www.theguardian.com/business/2024/oct/14/water-supply-small-companies-drinks-makers-suffolk
14/10/2024,Business,Oysters are back on British menu – but will red tape stifle the shellfish boom?,0.9471,Positive,https://www.theguardian.com/business/2024/oct/14/oysters-are-back-on-british-menu-but-will-red-tape-stifle-the-shellfish-boom
